time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7
188923;0;368500;1;1.8;0.0;0.0000097;n/a;n/a;n/a;28;79;1.8;3593358.000000;0;0.0;0.0;0.0;27;0.0;106843.500000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;16;18;52;66;84;34;34;36;66;58
189421;0;368500;1;3.0;0.0;0.0000043;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;6.8;18;46;5.8;100;5.8;18;26;50;60
189920;0;368500;1;3.1;0.0;-0.0000035;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;7.5;18;58;52;46;66;22;36;14;46
190419;0;368500;1;3.3;0.0;0.0000011;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;11;18;92;62;26;96;30;44;18;32
190918;0;368500;1;3.2;0.0;0.0000030;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;92;48;82;28;38;48;18;46
191417;0;368500;1;3.2;0.0;-0.00000096;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;9.5;18;52;8.0;94;52;56;54;32;32
191916;0;368500;1;3.0;0.0;0.0000036;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;8.5;18;26;20;32;60;68;98;44;26
192415;0;368500;1;3.0;0.0;-0.0000018;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;9.5;18;38;84;20;62;20;98;32;38
192914;0;368500;1;3.6;0.0;0.0000050;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;9.5;18;46;90;16;52;22;98;38;38
193413;0;368500;1;3.2;0.0;-0.0000037;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;66;92;24;50;18;100;12;48
193911;0;368500;1;3.0;0.0;0.00000085;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;54;88;30;52;22;98;7.8;44
194410;0;368500;1;2.7;0.0;0.0000028;n/a;n/a;n/a;27;79;1.6;623183.687500;0;0.0;0.0;0.0;26;0.0;208072.562500;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;18;82;32;26;72;28;56;50
194909;0;368500;1;3.6;0.0;0.0000039;n/a;n/a;n/a;0.0;73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.5;18;7.8;84;18;46;68;36;52;44
195408;0;368500;1;2.9;0.0;0.0000083;n/a;n/a;n/a;27;inf;1.5;24229.074219;0;0.0;0.0;0.0;27;0.0;309709.250000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;14;90;24;52;98;16;54;48
195907;0;368500;1;3.0;0.0;0.0000066;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;14;82;12;16;98;52;60;46
196406;0;368500;1;3.5;0.0;0.0000074;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.0;18;2.0;8.0;56;22;100;84;60;44
196904;0;368500;1;3.1;0.0;0.0000032;n/a;n/a;n/a;26;inf;1.5;8783.504883;0;0.0;0.0;0.0;26;0.0;65072.164062;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;5.3;18;14;5.8;26;26;48;60;58;68
197397;0;368500;1;3.2;0.0;0.0000011;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;16;38;30;38;64;92;22;98
197885;0;368500;1;2.9;0.0;-0.0000033;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;18;36;32;70;12;92;48;98
198383;0;368500;1;3.6;0.0;0.0000018;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;64;38;40;36;18;88;30;94
198882;0;368500;1;3.2;0.0;0.0000048;n/a;n/a;n/a;0.0;82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;62;42;98;92;60;9.8;30;9.8
199381;0;368500;1;3.2;0.0;0.0000047;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;82;22;98;28;26;48;68;32
199880;0;368500;1;3.0;0.0;0.0000026;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;90;5.8;98;26;12;46;64;58
200379;0;368500;1;3.8;0.0;0.00000024;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.5;18;20;14;86;80;14;34;52;70
200878;0;368500;1;3.0;0.0;0.0000027;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;8.0;14;62;92;12;40;98;58
201377;0;368500;1;3.3;0.0;0.0000013;n/a;n/a;n/a;26;70;2.0;1182.012817;0;0.0;0.0;0.0;28;0.0;57576.015625;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;16;14;58;22;76;62;98;50
201876;0;368500;1;1.7;0.0;0.00000097;n/a;n/a;n/a;28;72;1.7;3651758.500000;0;0.0;0.0;0.0;26;0.0;275296.593750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;16;18;32;62;22;76;92;58;50;42
202375;0;368500;1;3.2;0.0;0.0000025;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;14;58;36;66;58;86;44;28
202874;0;368500;1;2.6;0.0;-0.0000012;n/a;n/a;n/a;27;72;1.8;16203.233398;0;0.0;0.0;0.0;26;238;237080.828125;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;16;62;54;34;78;98;32;66
203373;0;368500;1;3.4;0.0;0.0000025;n/a;n/a;n/a;27;inf;1.5;19974.193359;0;0.0;0.0;0.0;26;0.0;138443.015625;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;46;84;30;48;16;98;16;66
203872;0;368500;1;3.0;0.0;-0.0000015;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;44;92;18;54;50;100;14;22
204371;0;368500;1;3.2;0.0;0.0000050;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;44;88;62;48;24;76;30;8.0
204870;0;368500;1;3.3;0.0;-0.0000024;n/a;n/a;n/a;26;inf;1.7;2479.120850;0;0.0;0.0;0.0;27;0.0;199771.421875;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.5;18;44;94;98;44;12;62;38;8.0
205369;0;368500;1;2.4;0.0;-0.0000029;n/a;n/a;n/a;27;72;1.7;809183.875000;0;0.0;0.0;0.0;26;0.0;50941.703125;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;38;92;100;20;60;18;46;78
205868;0;368500;1;3.3;0.0;0.0000040;n/a;n/a;n/a;26;69;1.7;2495.575195;0;0.0;0.0;0.0;27;0.0;201097.343750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;48;92;98;28;52;16;32;100
206367;0;368500;1;2.6;0.0;0.0000043;n/a;n/a;n/a;27;79;1.4;11813.747070;0;0.0;0.0;0.0;25;0.0;27423.503906;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;50;92;98;40;38;22;32;48
206866;0;368500;1;3.3;0.0;0.0000050;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;54;92;98;18;46;62;14;16
207365;0;368500;1;2.7;0.0;0.0000065;n/a;n/a;n/a;26;79;1.5;3917.241455;0;0.0;0.0;0.0;26;0.0;29020.689453;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.5;18;74;34;98;62;48;36;20;16
207864;0;368500;1;3.6;0.0;0.0000071;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.5;18;8.0;92;98;62;52;52;12;14
208363;0;368500;1;2.9;0.0;0.0000046;n/a;n/a;n/a;27;inf;1.5;14811.040039;0;0.0;0.0;0.0;27;0.0;113596.601562;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.5;18;14;92;98;26;48;58;14;46
208862;0;368500;1;3.5;0.0;0.0000027;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;9.5;18;10;92;100;8.0;50;58;10;62
209361;0;368500;1;2.6;0.0;-0.0000034;n/a;n/a;n/a;27;72;1.6;85139.187500;0;0.0;0.0;0.0;26;0.0;142852.250000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;42;90;98;46;38;50;48;42
209859;0;368500;1;3.6;0.0;0.0000051;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;8.8;18;46;92;98;44;9.8;22;18;60
210358;0;368500;1;3.0;0.0;0.0000017;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.5;18;50;90;98;52;12;20;38;36
210857;0;368500;1;3.1;0.0;0.00000076;n/a;n/a;n/a;27;inf;1.5;154047.312500;0;0.0;0.0;0.0;27;0.0;200154.843750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;42;92;98;54;18;30;68;10
211356;0;368500;1;2.9;0.0;0.00000042;n/a;n/a;n/a;26;79;1.0;2605.080811;0;0.0;0.0;0.0;27;0.0;209921.484375;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;9.5;18;26;92;100;74;16;44;44;50
211855;0;368500;1;1.8;0.0;0.0000063;n/a;n/a;n/a;28;72;1.7;4011335.000000;0;0.0;0.0;0.0;26;0.0;99703.328125;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;17;18;32;92;98;36;34;56;62;66
212354;0;368500;1;2.9;0.0;0.0000012;n/a;n/a;n/a;26;70;1.8;12016.736328;0;0.0;0.0;0.0;27;0.0;56435.144531;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;6.0;18;12;32;96;54;18;8.0;50;38
212853;0;368500;1;3.0;0.0;0.0000022;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1751.000000;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;9.8;18;16;64;94;98;32;14;8.0;68
213352;0;368500;1;2.0;0.0;0.0000026;n/a;n/a;n/a;27;78;1.6;169666.671875;0;0.0;0.0;0.0;27;3.0;876444.437500;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;6.8;18;14;64;44;76;38;12;22;58
213851;0;368500;1;1.6;0.0;-0.0000018;n/a;n/a;n/a;27;79;1.5;1112443.375000;0;0.0;0.0;0.0;27;0.0;415730.125000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;52;92;50;26;60;48;46;98
214350;0;368500;1;3.2;0.0;-0.0000028;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;40;92;62;24;14;62;100;98
214849;0;368500;1;2.9;0.0;0.0000000046;n/a;n/a;n/a;27;72;1.5;15528.344727;0;0.0;0.0;0.0;27;0.0;228335.593750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;44;90;54;30;14;60;96;100
215334;0;368500;1;3.3;0.0;0.0000015;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;24;0.0;2702.222168;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;32;92;54;92;14;48;34;98
215832;0;368500;1;3.2;0.0;-0.00000051;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;50;90;32;62;56;28;18;98
216331;0;368500;1;2.9;0.0;0.0000053;n/a;n/a;n/a;27;72;1.6;18735.931641;0;0.0;0.0;0.0;26;0.0;110718.617188;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.3;18;5.8;92;60;68;18;54;16;98
216830;0;368500;1;2.8;0.0;-0.0000026;n/a;n/a;n/a;26;79;1.2;8482.758789;0;0.0;0.0;0.0;26;3.0;36034.484375;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;8.0;90;62;42;32;52;22;98
217329;0;368500;1;0.0;0.0;0.0;n/a;n/a;n/a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28;0.0;1088000.000000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;1.5;18;8.0;12;0.0;20;86;4.0;0.0;100
217828;0;368500;1;1.7;0.0;-0.0000040;n/a;n/a;n/a;28;79;1.7;4193835.500000;0;0.0;0.0;0.0;27;0.0;471534.250000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;14;18;40;48;42;36;38;36;64;92
218327;0;368500;1;3.0;0.0;0.0000038;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;52;62;14;16;48;7.8;98;92
218826;0;368500;1;3.0;0.0;0.0000035;n/a;n/a;n/a;26;79;1.6;4851.612793;0;0.0;0.0;0.0;27;0.0;33341.933594;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;48;44;18;20;54;36;100;90
219325;0;368500;1;3.0;0.0;0.0000052;n/a;n/a;n/a;27;82;1.3;9083.521484;0;0.0;0.0;0.0;27;0.0;281065.468750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.5;18;50;14;26;28;50;52;68;88
219824;0;368500;1;2.5;0.0;0.0000064;n/a;n/a;n/a;27;70;1.6;1353282.250000;0;0.0;0.0;0.0;27;0.0;84631.578125;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;13;18;72;40;34;22;40;82;36;92
220323;0;368500;1;3.1;0.0;0.0000075;n/a;n/a;n/a;27;inf;1.5;15730.941406;0;0.0;0.0;0.0;26;0.0;229363.234375;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;98;60;24;44;44;58;10;92
220822;0;368500;1;3.0;0.0;0.0000013;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;98;60;14;100;46;64;10;92
221321;0;368500;1;3.3;0.0;0.0000025;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.5;18;98;62;30;30;44;64;9.8;72
221820;0;368500;1;2.6;0.0;-0.0000024;n/a;n/a;n/a;27;72;1.3;12220.338867;0;0.0;0.0;0.0;27;0.0;53118.644531;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;98;66;92;16;48;50;14;8.0
222319;0;368500;1;3.8;0.0;0.0000048;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.3;18;98;62;78;14;60;52;14;12
222818;0;368500;1;2.9;0.0;0.00000093;n/a;n/a;n/a;26;79;1.5;5949.152344;0;0.0;0.0;0.0;26;0.0;34135.593750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;98;62;68;12;32;58;14;46
223317;0;368500;1;3.2;0.0;0.0000067;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;98;54;92;18;12;56;16;46
223816;0;368500;1;2.8;0.0;-0.0000011;n/a;n/a;n/a;27;72;1.5;21006.451172;0;0.0;0.0;0.0;27;3.0;82064.515625;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.5;18;98;14;90;64;56;7.8;12;48
224315;0;368500;1;3.3;0.0;0.0000018;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;26;0.0;11974.193359;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.0;18;98;14;92;20;56;38;28;48
224814;0;368500;1;2.7;0.0;0.0000031;n/a;n/a;n/a;27;69;1.7;20422.908203;0;0.0;0.0;0.0;26;0.0;263788.531250;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;98;36;92;40;14;52;58;10
225311;0;368500;1;3.3;0.0;-0.00000060;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;98;36;92;42;9.8;54;62;12
225810;0;368500;1;3.0;0.0;0.0000036;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.5;18;98;38;72;36;32;56;60;9.8
226309;0;368500;1;3.3;0.0;-0.00000064;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.0;18;98;40;84;32;16;52;64;12
226808;0;368500;1;3.0;0.0;0.0000020;n/a;n/a;n/a;0.0;81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.5;18;98;28;92;62;40;34;60;44
227306;0;368500;1;3.3;0.0;-0.0000021;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;100;24;20;62;50;40;60;82
227805;0;368500;1;2.9;0.0;0.0000029;n/a;n/a;n/a;0.0;82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.2;18;98;22;8.0;56;58;44;12;92
228303;0;368500;1;2.5;0.0;0.0000029;n/a;n/a;n/a;28;69;1.9;2359910.750000;0;0.0;0.0;0.0;27;651;265671.312500;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;98;28;24;58;56;48;26;74
228802;0;368500;1;1.6;0.0;-0.0000036;n/a;n/a;n/a;28;72;1.7;3168000.000000;0;0.0;0.0;0.0;27;0.0;243955.062500;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;7.8;18;66;12;36;26;50;14;92;12
229301;0;368500;1;3.2;0.0;-0.0000053;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;62;12;48;54;100;18;82;10
229800;0;368500;1;3.3;0.0;0.0000040;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.5;18;32;86;46;50;92;30;20;16
230299;0;368500;1;3.0;0.0;0.0000038;n/a;n/a;n/a;0.0;73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;12;90;46;54;60;98;20;12
230798;0;368500;1;2.9;0.0;0.0000051;n/a;n/a;n/a;27;69;1.3;16628.820312;0;0.0;0.0;0.0;27;131;199458.515625;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;12;90;48;50;46;100;24;30
231296;0;368500;1;3.1;0.0;0.0000074;n/a;n/a;n/a;26;70;1.7;2446.854736;0;0.0;0.0;0.0;27;0.0;30577.005859;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;16;62;48;32;18;98;84;36
231795;0;368500;1;3.3;0.0;0.0000071;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;10;64;50;32;6.0;98;90;40
232294;0;368500;1;3.0;0.0;0.0000016;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;10;62;50;30;6.0;98;90;42
232793;0;368500;1;3.2;0.0;0.0000024;n/a;n/a;n/a;27;inf;1.5;4915.254395;0;0.0;0.0;0.0;28;59;21050.847656;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;9.8;18;12;62;48;32;7.8;98;92;42
233292;0;368500;1;3.0;0.0;-0.0000042;n/a;n/a;n/a;26;72;2.0;1226.666626;0;0.0;0.0;0.0;26;0.0;12373.333008;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;14;62;46;30;22;98;58;64
233791;0;368500;1;3.0;0.0;0.0000019;n/a;n/a;n/a;27;69;1.2;13491.525391;0;0.0;0.0;0.0;27;0.0;43983.050781;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;16;60;48;30;42;98;8.0;92
234290;0;368500;1;1.9;0.0;0.0000044;n/a;n/a;n/a;27;70;1.5;1191546.000000;0;0.0;0.0;0.0;26;0.0;263200.000000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;11;18;32;74;50;96;34;84;22;30
234789;0;368500;1;3.3;0.0;0.0000042;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;100;90;62;34;16;20;60;20
235288;0;368500;1;2.8;0.0;0.0000023;n/a;n/a;n/a;27;72;1.6;14251.655273;0;0.0;0.0;0.0;26;0.0;228803.531250;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;9.8;18;98;90;34;18;12;34;64;28
235786;0;368500;1;3.3;0.0;0.00000095;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;11;18;98;92;48;18;14;24;72;32
236285;0;368500;1;3.2;0.0;0.0000047;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;94;88;40;18;14;10;72;42
236783;0;368500;1;3.0;0.0;-0.0000014;n/a;n/a;n/a;0.0;73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;9.5;18;66;90;62;18;16;18;98;28
237282;0;368500;1;3.3;0.0;0.0000032;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;64;92;60;22;12;20;98;30
237781;0;368500;1;2.9;0.0;-0.0000016;n/a;n/a;n/a;27;70;1.5;28034.042969;0;0.0;0.0;0.0;27;0.0;35982.980469;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;9.5;18;58;92;38;30;12;26;98;40
238280;0;368500;1;2.8;0.0;0.0000014;n/a;n/a;n/a;27;72;1.2;18169.492188;0;0.0;0.0;0.0;27;0.0;158949.156250;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;9.5;18;60;92;22;44;12;18;98;48
238779;0;368500;1;3.2;0.0;-0.0000021;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;64;92;22;24;14;38;98;50
239278;0;368500;1;3.5;0.0;0.0000035;n/a;n/a;n/a;0.0;82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;64;92;24;14;12;50;98;50
239777;0;368500;1;3.0;0.0;0.0000013;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;11;18;60;94;26;46;12;54;98;50
240276;0;368500;1;3.6;0.0;-0.0000044;n/a;n/a;n/a;0.0;82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;11;18;62;92;26;38;12;48;98;50
